out_publicKey,in_publicKey,datetime,norm_trust,trust
1819,2784,2013-06-16T18:05:53.561630,0.2139,3
3837,2600,2013-08-14T09:36:26.397030,0.30103,1
5437,5403,2014-02-26T02:28:03.259180,0.30103,1
2552,3976,2013-05-13T16:10:58.881020,0.30103,1
13,518,2011-05-16T21:36:02.880150,0.30103,1
3099,1701,2013-02-03T12:21:59.960520,100.0,-10
3099,1001,2012-12-12T14:09:06.608670,0.30103,1
2053,1331,2012-10-10T08:58:53.241360,0.6021,-5
3837,3897,2014-01-03T10:37:48.788950,0.0,10
2262,2224,2012-07-27T15:33:58.647200,0.30103,1
2552,710,2012-09-07T18:13:17.791390,0.2556,2
13,579,2011-12-29T17:00:19.722000,0.30103,1
3099,2188,2013-01-09T17:59:50.835130,0.30103,1
3099,1733,2012-12-02T17:02:49.258270,0.30103,1
2053,545,2012-06-17T21:28:30.990690,0.2556,2
3837,4284,2013-06-26T12:53:08.583560,0.30103,1
2262,2642,2013-04-13T23:06:08.339140,0.1413,5
2159,2635,2012-09-19T00:15:29.204650,0.30103,1
13,5973,2015-07-26T01:07:23.677850,100.0,-10
3099,308,2012-12-10T23:05:36.112740,0.30103,1
3099,2610,2012-12-07T01:47:02.315570,0.30103,1
2262,2028,2012-10-15T09:47:44.743270,0.2556,2
3837,4419,2013-06-18T12:02:06.512360,0.30103,1
2262,3699,2013-06-12T23:15:02.363930,0.30103,1
1358,1359,2011-07-26T16:52:56.103310,0.2556,2
13,620,2011-05-18T01:49:18.305930,0.30103,1
3099,340,2012-12-17T04:52:19.231670,0.30103,1
3099,3105,2012-12-06T18:02:18.175170,0.30103,1
2262,2538,2013-02-20T23:48:03.438050,0.2139,3
3837,4543,2013-07-11T16:14:50.929890,0.30103,1
2262,4088,2013-04-26T03:11:50.059290,0.30103,1
5943,5958,2015-05-28T14:06:37.331530,0.2139,3
13,7,2010-12-07T16:23:36.297210,0.30103,1
3099,5217,2013-12-22T22:37:26.460310,0.3468,-1
2262,2942,2013-08-01T02:56:40.567640,0.30103,1
701,634,2011-05-26T10:43:39.585360,0.30103,1
13,765,2011-05-31T15:53:18.008850,0.30103,1
3099,5263,2014-01-03T19:22:57.012650,0.30103,1
5227,1832,2014-11-26T18:36:21.153140,0.30103,1
3099,1334,2012-12-03T20:42:36.616380,0.30103,1
585,159,2011-05-16T17:45:46.324250,0.30103,1
701,304,2011-05-25T22:17:43.132060,0.30103,1
4937,3828,2013-11-15T23:01:07.430640,0.2556,2
2249,2414,2012-08-10T10:56:35.900500,0.30103,1
585,1899,2013-04-15T16:07:44.743240,0.30103,1
5227,3649,2014-01-26T14:29:04.843140,0.30103,1
3099,3013,2012-12-09T23:23:41.982170,0.30103,1
3837,2404,2013-07-21T14:18:57.534250,0.1413,5
4937,2322,2013-11-25T13:39:10.910430,0.2556,2
2552,3578,2013-06-09T18:50:59.902660,0.2556,2
1187,1186,2011-06-19T11:15:27.917390,0.30103,1
3837,2464,2013-06-28T21:45:45.740780,0.30103,1
5227,5294,2014-01-27T20:48:46.074290,0.30103,1
3099,4833,2013-12-18T02:01:41.188260,0.2139,3
3837,4254,2013-07-10T19:13:39.631750,0.30103,1
2552,2125,2012-11-12T11:36:41.522090,0.2556,2
2159,2296,2012-09-26T00:15:19.132050,0.30103,1
4457,4559,2013-10-17T06:45:21.781670,0.30103,1
3837,4258,2013-07-01T22:24:22.867090,0.30103,1
5227,5796,2014-09-18T21:00:26.890160,0.30103,1
4927,4931,2013-10-19T14:53:46.632930,0.30103,1
3837,4491,2013-06-29T12:17:23.100880,0.30103,1
240,206,2011-04-04T03:17:51.903180,0.2556,2
585,554,2011-06-08T15:31:48.027350,0.30103,1
3837,687,2013-06-21T15:10:07.705990,0.30103,1
716,573,2011-06-10T09:47:47.955450,0.1413,5
3837,141,2013-11-01T16:48:13.094010,0.30103,1
3684,2642,2013-03-16T21:33:53.398300,0.2139,3
5943,5458,2015-05-28T14:09:35.437890,0.2556,2
5227,5945,2015-05-13T09:54:21.714520,0.30103,1
3837,3429,2013-07-09T00:41:53.312140,0.2139,3
5227,2252,2015-08-17T18:28:41.452800,0.30103,1
489,350,2011-05-08T13:36:22.854790,0.2556,2
2928,230,2012-12-08T22:36:09.383810,0.30103,1
3837,4172,2014-08-11T13:06:35.927640,0.17609,4
5227,346,2013-12-30T15:19:08.902330,0.30103,1
3099,1185,2012-12-16T21:56:00.165730,0.30103,1
3767,2642,2013-04-13T16:29:24.866990,0.30103,1
3837,4351,2013-06-18T12:50:03.627590,0.30103,1
5227,4499,2015-11-26T12:20:41.157380,0.30103,1
3099,1840,2012-12-16T21:54:40.674940,0.30103,1
3767,4172,2013-05-18T19:16:16.874430,0.30103,1
3837,4459,2013-07-16T18:38:35.231480,0.1091,6
5227,5241,2013-12-24T15:40:01.131330,0.30103,1
3099,2625,2013-04-06T17:20:34.952790,0.17609,4
196,62,2011-03-10T06:54:29.104070,0.30103,1
3837,4850,2013-11-29T01:57:29.512510,0.30103,1
5227,546,2015-12-10T12:10:27.551580,0.30103,1
3099,3111,2012-12-05T02:59:52.536830,0.30103,1
1657,1576,2012-02-05T16:59:12.185750,0.30103,1
2840,3856,2013-04-05T15:27:04.824920,0.2556,2
5227,5740,2014-08-18T09:50:50.736710,0.30103,1
3099,3598,2012-12-07T14:56:40.115460,0.30103,1
5227,2132,2015-05-04T16:05:39.569270,0.2556,2
5227,5922,2015-03-05T19:36:45.546830,0.30103,1
3099,5297,2014-01-16T00:29:33.764960,0.0512,8
5227,3451,2015-03-01T17:33:45.726250,0.2139,3
5227,5966,2015-06-17T09:35:15.635360,0.30103,1
4375,4383,2013-06-06T09:30:32.844540,0.30103,1
5227,4205,2015-05-25T01:14:53.320420,0.30103,1
2887,2725,2012-10-27T03:10:08.380730,0.30103,1
585,2110,2013-04-15T22:56:46.825850,0.2556,2
5227,51,2015-05-17T14:02:48.578170,0.1413,5
3767,3735,2013-03-27T01:23:33.059580,0.30103,1
1908,1906,2012-03-25T18:04:50.043780,0.30103,1
5227,5449,2015-03-18T17:43:03.471360,0.2556,2
371,249,2011-04-29T11:31:23.259030,0.30103,1
3837,25,2013-09-19T15:44:32.403820,0.0,10
5227,57,2014-09-16T16:44:57.269080,0.30103,1
2899,35,2012-11-09T14:25:27.771800,0.2556,2
3837,3820,2014-01-19T10:00:22.142040,0.30103,1
5227,5854,2014-11-26T16:42:35.404320,0.30103,1
1657,1281,2012-01-12T03:29:40.079170,0.30103,1
3837,4609,2013-09-10T21:12:30.395780,0.2556,2
1358,518,2011-07-24T20:44:18.839520,0.0,10
2840,3797,2013-04-03T16:48:33.537870,0.30103,1
489,1026,2011-06-09T09:52:49.119320,0.2556,2
5227,2067,2014-10-20T15:16:36.345510,0.30103,1
489,925,2011-06-09T09:56:21.520500,0.2556,2
5227,3345,2014-10-11T01:57:46.260010,0.30103,1
3099,1412,2013-03-31T16:28:54.291400,0.2556,2
5227,3988,2014-02-03T21:08:11.936660,0.2139,3
3099,2187,2012-12-17T04:53:53.155160,0.30103,1
5227,5054,2014-01-03T18:02:25.876710,0.2556,2
3099,3036,2012-12-12T14:04:10.019850,0.2556,2
5227,5413,2014-09-20T13:52:08.730240,0.2556,2
5227,4649,2014-02-01T20:01:52.497100,0.30103,1
3099,5097,2013-11-30T06:32:16.868900,0.17609,4
5227,5853,2014-11-26T15:30:44.672380,0.30103,1
5227,5612,2014-07-19T04:41:32.486240,0.30103,1
4927,4932,2013-10-19T14:54:02.191450,0.30103,1
2928,2848,2012-11-03T05:53:59.190970,0.2556,2
5227,5940,2015-05-03T08:16:07.019120,0.30103,1
3837,2131,2013-06-22T22:30:16.553340,0.30103,1
3767,4495,2013-07-09T15:35:04.309430,0.30103,1
480,159,2011-05-15T23:11:53.166540,0.30103,1
709,417,2011-05-26T22:10:52.927860,0.30103,1
3767,3832,2013-04-06T04:29:09.198330,0.30103,1
3837,4360,2014-01-21T09:20:16.211690,0.30103,1
3837,4478,2013-07-22T13:58:30.334230,0.17609,4
1657,1383,2012-01-13T01:17:27.222530,0.2556,2
2840,4698,2013-08-28T14:01:26.710390,0.3468,-1
5227,3452,2014-11-08T14:33:56.889130,0.2556,2
5227,5457,2014-09-02T18:37:40.652570,0.30103,1
5227,5921,2015-04-19T10:39:27.449030,0.30103,1
2928,4172,2013-05-25T14:45:41.439560,0.30103,1
3767,606,2013-04-07T19:31:16.073450,0.30103,1
480,1063,2011-06-10T18:16:27.231790,0.2556,2
480,435,2011-05-07T03:45:47.410950,0.30103,1
480,495,2011-05-15T00:58:32.312150,0.2556,2
480,537,2011-06-05T19:23:50.340100,0.30103,1
480,547,2011-06-06T02:15:45.675610,0.2556,2
480,7,2011-05-14T03:45:16.582800,0.2556,2
480,894,2011-06-05T04:50:24.422050,0.30103,1
564,563,2011-05-15T01:48:55.962630,0.30103,1
564,598,2011-05-18T17:24:33.222650,0.2556,2
3917,2642,2013-04-08T17:08:49.113990,0.30103,1
564,740,2011-05-30T07:06:29.976160,0.30103,1
4308,3129,2013-08-25T05:15:27.879780,0.0,10
4308,4789,2013-08-29T00:43:03.967580,100.0,-10
206,166,2011-04-06T15:17:27.029890,0.30103,1
206,198,2011-05-05T09:56:05.469440,0.30103,1
1298,1094,2011-07-04T01:56:37.570040,0.30103,1
3804,1018,2014-08-25T13:53:23.554680,0.30103,1
3804,1731,2014-02-28T22:44:05.302230,0.30103,1
3804,2028,2014-08-26T16:57:48.425310,100.0,-10
3804,33,2015-11-04T21:02:06.896520,0.2556,2
3804,2388,2015-09-01T19:44:02.182210,0.0,10
3804,3429,2014-07-17T17:46:13.236460,0.30103,1
3804,3545,2014-02-27T19:14:28.932210,0.30103,1
3804,3803,2013-04-06T16:34:48.730310,0.30103,1
3804,3744,2014-08-26T17:00:44.388190,100.0,-10
3804,4197,2014-08-12T20:43:50.429150,0.30103,1
3804,4532,2015-09-01T18:07:53.280100,0.2556,2
3804,4875,2013-10-16T03:03:46.966820,0.30103,1
3804,5227,2014-10-18T22:55:52.386750,0.2556,2
3804,5267,2014-01-10T01:36:50.828150,0.30103,1
3804,5396,2014-02-18T01:53:32.393900,100.0,-10
3804,5457,2014-06-01T20:43:11.828570,0.2556,2
3804,5449,2015-09-23T00:45:19.333310,0.1413,5
3804,5654,2014-10-27T17:17:35.201830,100.0,-10
3804,5750,2014-08-26T04:46:10.766600,100.0,-10
3804,5766,2014-09-07T18:50:07.217290,0.2556,2
3804,905,2014-12-13T20:17:47.554790,0.30103,1
239,2097,2012-06-10T16:48:52.085580,0.30103,1
239,1942,2012-05-24T16:22:06.403400,0.3468,-1
239,36,2011-07-10T11:45:36.753700,0.2556,2
239,350,2012-05-24T16:20:31.960500,0.30103,1
2711,1,2012-09-29T07:13:09.556350,0.0,10
2711,2017,2012-10-28T07:47:10.200340,100.0,-10
2711,2198,2012-09-29T05:25:40.115650,0.30103,1
239,37,2011-05-02T15:30:48.525370,0.30103,1
2711,2714,2012-10-15T09:13:27.826800,0.3468,-1
4802,2600,2013-08-29T21:46:45.487740,0.2139,3
4780,4308,2014-02-19T19:22:14.063210,0.1413,5
4780,4787,2013-09-19T07:38:35.074730,0.2556,2
4780,5525,2014-04-15T22:41:37.152730,0.30103,1
470,468,2011-08-14T19:29:42.666230,0.30103,1
2661,2642,2013-03-20T07:45:29.183030,0.30103,1
2661,3006,2013-03-23T05:34:41.988670,0.2556,2
2661,3273,2013-01-07T04:20:17.192040,100.0,-10
2661,3450,2013-02-15T09:11:01.096710,0.30103,1
2661,3649,2013-09-04T22:11:36.953540,0.30103,1
2661,3481,2013-02-13T07:28:58.011300,0.2556,2
2661,4026,2013-10-21T01:44:00.140640,100.0,-10
2311,1201,2012-07-25T13:04:54.009500,0.0,10
2311,2167,2012-08-04T02:49:38.026720,0.0,10
2311,1317,2012-09-20T01:06:49.112090,0.30103,1
2311,2349,2012-07-25T12:49:22.345450,0.30103,1
2311,2198,2012-08-27T15:50:23.616560,0.2139,3
4829,2322,2013-09-03T16:00:09.656400,0.30103,1
2272,2277,2012-07-08T11:18:21.268590,0.30103,1
4774,2600,2013-08-22T11:57:56.777360,0.2556,2
4774,2625,2013-09-26T17:50:59.478300,0.2556,2
1216,1202,2011-06-23T07:19:43.271220,0.30103,1
3328,3313,2013-01-24T15:42:59.014350,0.2556,2
1628,1053,2011-12-14T23:34:43.633190,0.30103,1
1628,1487,2011-12-08T19:52:08.633690,0.30103,1
1628,1629,2011-12-08T21:34:18.470680,0.30103,1
1628,1562,2011-12-12T23:17:40.688340,0.30103,1
143,1068,2011-06-10T21:38:40.752900,0.30103,1
143,135,2011-03-01T23:01:24.571140,0.30103,1
143,144,2011-02-28T16:04:57.424670,0.30103,1
143,173,2011-02-28T01:29:57.889210,0.30103,1
143,183,2011-03-02T00:38:14.869640,0.30103,1
143,215,2011-03-24T22:21:43.698750,0.30103,1
143,351,2011-05-01T15:39:43.352900,0.30103,1
143,39,2011-04-04T13:44:01.537780,0.2556,2
143,396,2011-05-19T12:39:24.376850,0.30103,1
143,80,2011-02-22T22:23:47.575060,0.30103,1
143,81,2011-02-22T22:22:18.727080,0.30103,1
1502,1317,2012-01-18T23:38:17.677550,0.2556,2
1502,1529,2012-11-09T12:15:56.620520,0.30103,1
1502,1647,2012-01-02T17:19:11.647020,0.30103,1
1502,1714,2012-01-19T00:42:22.593960,0.2556,2
1502,1731,2012-08-30T13:03:41.666090,0.2556,2
1502,2028,2012-09-29T18:04:16.319550,0.30103,1
1502,2198,2012-10-05T18:20:57.350790,0.2556,2
1502,2397,2012-10-10T12:42:30.752480,0.30103,1
1502,2304,2014-01-01T22:24:27.618390,0.30103,1
1502,2784,2013-02-01T19:47:50.517410,0.2139,3
1502,3003,2013-04-24T20:46:18.409270,0.30103,1
1502,353,2013-05-27T09:39:05.574260,0.30103,1
1502,4159,2013-04-24T21:17:23.500070,0.30103,1
1502,4172,2013-04-29T19:02:32.120980,0.30103,1
1502,664,2013-03-30T12:34:33.470560,0.30103,1
1502,937,2012-08-30T12:57:28.334000,0.30103,1
2645,2635,2012-09-21T04:07:54.143670,0.30103,1
2427,1217,2012-09-20T13:12:25.472330,0.1413,5
2427,1635,2012-11-22T02:56:17.951110,0.30103,1
2427,2429,2012-08-14T10:51:47.280820,0.2139,3
2427,2475,2012-09-02T17:08:43.520910,0.30103,1
2427,2693,2012-09-28T08:45:26.542470,0.30103,1
2427,3029,2013-02-11T06:18:37.819430,0.30103,1
540,1303,2011-07-07T13:41:46.530220,0.2139,3
540,13,2012-09-13T21:03:17.003810,0.2139,3
540,1348,2011-11-11T01:54:36.742700,0.30103,1
540,1386,2012-01-24T19:52:56.434040,0.0,10
540,1486,2011-09-19T17:25:28.450650,0.30103,1
540,1473,2011-09-22T20:28:03.390950,0.30103,1
540,1566,2011-12-28T16:15:14.136640,0.17609,4
540,1517,2011-10-15T11:28:25.135250,0.30103,1
540,1799,2012-02-15T17:36:43.295600,0.30103,1
540,2028,2013-02-01T13:57:19.039450,0.0,10
540,2198,2012-08-12T01:18:09.490470,0.30103,1
540,2231,2012-07-20T21:32:35.123080,0.30103,1
540,272,2011-09-10T15:37:20.047910,0.2139,3
540,2642,2013-06-17T22:49:58.477520,0.30103,1
540,2835,2013-03-30T22:32:19.891040,0.30103,1
540,3916,2013-05-28T22:34:31.880500,0.30103,1
540,4291,2014-06-29T00:29:17.794660,0.30103,1
540,732,2011-05-30T16:38:18.409540,0.1413,5
540,786,2011-11-13T17:57:29.250750,0.30103,1
1394,1018,2012-12-10T13:24:13.786640,0.30103,1
1394,664,2012-06-01T00:57:53.484830,0.30103,1
1394,3649,2013-08-28T19:07:06.515960,0.30103,1
1918,1281,2012-05-01T23:33:13.103760,0.2556,2
5065,1512,2014-05-05T18:08:42.162550,0.30103,1
5065,3572,2014-04-22T22:54:09.284050,0.2139,3
5065,1352,2014-08-05T20:51:01.837900,0.17609,4
5065,4559,2014-02-23T23:28:04.668070,0.30103,1
5065,5525,2014-10-14T17:41:26.327620,0.30103,1
5066,5059,2013-11-25T03:52:10.953930,0.30103,1
830,1253,2011-06-24T10:35:30.296150,0.2139,3
5065,5634,2014-06-20T17:40:54.214760,0.30103,1
142,110,2011-02-13T15:19:47.631650,0.30103,1
5066,5070,2013-11-25T04:19:23.635960,0.30103,1
1989,905,2012-05-10T10:23:19.626910,0.30103,1
2072,2296,2012-08-01T12:44:18.095620,0.2556,2
142,60,2011-03-15T19:58:10.266570,0.30103,1
1916,3744,2013-04-14T00:16:25.913180,100.0,-10
1916,13,2013-02-12T18:49:31.739570,0.2139,3
1916,2988,2012-11-13T07:42:51.526890,0.30103,1
1916,3815,2013-06-04T11:33:43.450770,0.30103,1
2710,1899,2012-11-27T21:07:47.813090,0.30103,1
2710,2600,2012-10-30T20:37:18.436820,0.30103,1
2710,492,2012-12-05T13:08:11.403320,0.1413,5
2710,2484,2012-12-17T15:30:21.911520,0.1413,5
5635,4172,2014-07-16T12:20:06.075330,0.2556,2
5635,3013,2014-07-28T09:13:38.701940,0.30103,1
5635,5719,2014-08-09T12:54:28.388540,0.30103,1
4800,2296,2013-08-27T19:09:35.107720,0.30103,1
1394,1053,2012-12-10T12:46:53.736020,0.30103,1
1394,4635,2013-11-19T02:42:16.240170,0.2556,2
93,21,2011-04-23T02:42:21.345850,0.0512,8
5840,4921,2015-01-24T16:29:56.961870,0.30103,1
1009,1048,2011-06-09T19:41:28.055670,0.2556,2
5065,3707,2014-06-13T12:57:54.781670,0.2139,3
5065,545,2014-08-05T20:48:16.606840,0.17609,4
421,198,2011-05-05T18:15:47.652040,0.30103,1
1997,937,2012-07-14T10:21:29.395560,0.30103,1
5066,5071,2013-11-25T04:25:29.588750,0.30103,1
2517,2505,2012-08-31T19:14:40.147120,100.0,-10
177,725,2011-06-02T19:20:56.812210,0.30103,1
2231,1860,2012-07-19T03:30:09.075480,0.2556,2
142,203,2011-03-15T19:30:49.326840,0.30103,1
1916,1396,2012-05-07T21:53:34.500160,0.30103,1
1331,2072,2012-05-14T22:06:24.392240,0.1413,5
1916,3719,2013-06-12T20:57:56.098330,0.30103,1
1127,781,2011-06-15T12:38:53.337500,0.30103,1
540,5227,2014-06-28T23:41:29.117290,0.30103,1
4353,3578,2013-08-01T06:04:42.632100,0.1413,5
4353,4694,2013-08-08T14:41:28.711890,0.30103,1
1394,2642,2013-04-13T13:15:52.436380,0.1413,5
1927,1876,2012-03-31T02:48:23.694810,0.30103,1
138,1,2011-02-10T16:43:24.872550,0.30103,1
87,4,2011-01-06T02:49:46.314040,0.30103,1
1207,832,2011-06-20T23:15:15.009760,0.30103,1
2371,1281,2012-07-30T09:15:01.565670,0.30103,1
5065,5317,2014-05-08T16:43:21.316550,0.30103,1
256,2494,2012-08-25T14:27:16.322280,0.30103,1
256,295,2011-05-22T01:54:51.282670,0.30103,1
5066,5069,2013-11-25T04:07:01.447870,0.17609,4
256,5614,2014-06-06T20:52:42.089130,0.1413,5
256,64,2011-05-08T12:13:04.173590,0.30103,1
142,170,2011-02-25T09:47:18.443120,0.30103,1
1916,2028,2012-10-10T03:55:01.169030,0.30103,1
1916,4381,2013-11-06T01:02:28.526200,0.30103,1
2710,35,2012-12-18T14:35:06.482000,0.30103,1
5635,4649,2014-06-19T21:34:50.975490,0.30103,1
1198,1217,2011-06-25T13:22:06.356960,0.30103,1
1559,573,2011-11-09T03:41:46.361590,0.1413,5
1198,1290,2011-09-11T21:54:32.598250,0.30103,1
3923,3815,2013-04-08T19:47:52.254180,0.2556,2
5840,3722,2014-11-11T12:49:46.979920,0.30103,1
3923,4453,2013-06-23T19:46:53.693810,0.2556,2
2176,1502,2013-04-02T21:11:18.848380,0.30103,1
421,1,2011-05-10T17:24:36.213730,0.2556,2
2176,1810,2012-09-16T18:53:11.606160,0.30103,1
2176,2388,2013-01-08T19:47:59.876980,0.30103,1
177,161,2011-02-26T22:46:01.050620,0.30103,1
4524,4604,2013-07-26T05:20:36.019450,0.2556,2
1127,1092,2011-06-13T21:23:32.335410,0.30103,1
4353,4635,2013-08-23T11:09:57.328410,0.30103,1
5700,5612,2014-07-28T11:36:15.712160,0.1413,5
748,781,2011-06-01T20:00:40.492860,0.30103,1
256,29,2011-05-21T02:21:27.493990,0.30103,1
256,634,2011-06-02T10:50:25.427310,0.30103,1
1198,882,2011-07-05T02:14:46.111450,0.17609,4
2546,2252,2012-09-06T12:16:24.881280,0.30103,1
2176,2045,2012-12-26T12:25:33.016490,0.1413,5
2176,2341,2012-09-26T23:39:33.582500,0.30103,1
2710,2535,2012-09-29T01:50:09.765050,0.30103,1
5635,3040,2014-07-22T18:28:07.448620,0.2556,2
5635,5612,2014-07-25T16:38:13.426300,0.2139,3
4800,3421,2013-09-27T23:04:40.472050,0.30103,1
93,1499,2012-05-11T01:18:38.729140,0.30103,1
3649,104,2014-12-04T18:10:40.488080,0.2556,2
1997,2244,2012-10-23T10:45:31.127780,0.30103,1
3649,1731,2013-09-26T13:58:38.832670,0.2556,2
177,1948,2012-07-02T13:02:53.807640,0.2556,2
2231,1201,2012-06-26T00:32:27.537100,0.1413,5
4041,4026,2013-04-13T13:42:34.543410,0.30103,1
2176,2600,2013-08-25T18:14:22.712640,0.2139,3
2176,2835,2012-11-23T08:57:30.279370,0.30103,1
2176,353,2012-08-17T06:13:24.277820,0.30103,1
3649,3585,2013-08-20T14:25:21.508420,0.30103,1
3050,2642,2012-12-29T14:31:13.269440,0.2139,3
3649,1453,2013-04-24T22:17:00.354960,0.2139,3
2371,1953,2013-04-06T14:27:49.820610,0.30103,1
256,1736,2012-01-21T21:43:20.156030,0.30103,1
256,3149,2012-12-09T16:16:12.768930,0.2556,2
256,515,2011-05-12T20:22:45.129750,0.30103,1
3649,3707,2014-05-10T16:36:01.239020,0.30103,1
3649,3828,2013-12-05T23:37:10.662250,0.30103,1
1198,1229,2011-06-22T00:52:05.755720,0.30103,1
3649,4084,2013-08-12T20:27:10.152340,0.3468,-1
3649,4273,2013-08-10T13:29:23.773820,0.30103,1
3649,4444,2013-06-19T16:20:53.051090,0.30103,1
2176,1557,2012-10-08T16:42:15.671730,0.30103,1
2176,2125,2012-10-09T10:19:51.178310,0.17609,4
2176,2642,2012-12-01T14:12:29.377760,0.30103,1
2176,3598,2012-12-16T00:32:40.724940,0.2556,2
3649,4645,2013-08-12T12:32:14.323620,100.0,-10
3649,4746,2013-08-17T12:23:33.346730,0.30103,1
3649,5025,2013-12-06T00:35:14.418680,0.30103,1
3649,481,2014-08-03T23:25:33.435220,0.30103,1
3649,2835,2013-03-27T13:06:28.565490,0.30103,1
3649,3429,2014-11-13T18:37:50.814720,0.0512,8
3649,3719,2013-09-16T20:57:06.415050,0.1091,6
3649,4107,2013-08-02T18:57:43.752500,0.30103,1
3649,4458,2013-08-13T12:59:21.687950,0.30103,1
3649,4604,2013-08-13T15:38:19.319430,0.30103,1
5724,5612,2014-08-12T18:21:51.885030,0.30103,1
5446,5251,2014-03-02T14:12:56.182890,0.30103,1
3649,5139,2013-12-11T19:05:15.968420,0.30103,1
2512,1899,2012-10-25T02:38:44.390950,0.30103,1
2566,2571,2012-09-10T08:51:54.451620,0.30103,1
2317,2044,2012-07-17T20:05:49.809650,0.30103,1
4862,4890,2013-10-12T09:44:03.062480,0.30103,1
1406,823,2011-09-17T18:58:21.872630,0.2556,2
4366,353,2013-06-04T14:24:46.989050,0.30103,1
5921,2067,2015-03-07T17:22:37.698680,0.30103,1
5921,5227,2015-04-19T10:39:07.776740,0.30103,1
4291,135,2014-09-12T15:23:29.983410,0.30103,1
4291,1731,2014-01-24T12:46:27.229770,0.17609,4
4014,3918,2013-04-11T19:53:44.847490,0.30103,1
4291,2045,2014-11-05T17:33:29.604350,0.17609,4
4366,4406,2013-06-24T03:08:29.499350,0.30103,1
5921,4499,2015-04-19T10:29:02.859280,0.30103,1
93,96,2012-01-05T12:26:06.645600,0.2556,2
4291,1535,2013-11-21T09:18:18.224530,100.0,-10
4291,1886,2013-06-27T12:01:21.504960,0.30103,1
4291,2296,2014-09-01T00:07:48.815420,0.1091,6
2176,3465,2013-04-21T22:31:24.102710,0.30103,1
3050,2028,2012-12-20T23:38:02.690220,0.30103,1
4291,2934,2014-07-17T09:37:05.989280,0.30103,1
4291,3345,2014-08-01T00:11:00.484080,0.17609,4
3649,2028,2013-05-13T15:49:22.437620,0.3468,-1
4291,3429,2015-04-19T19:46:46.206830,0.30103,1
4291,3598,2015-08-12T23:38:38.592840,0.2556,2
4291,361,2014-05-12T00:58:25.009090,0.30103,1
3649,3820,2013-11-22T14:22:07.742310,0.2139,3
3649,4082,2013-04-15T17:22:41.535120,0.30103,1
3649,4254,2013-07-10T19:01:24.482550,0.30103,1
4291,2848,2013-09-14T13:18:21.381810,0.30103,1
5656,5596,2014-06-27T01:44:49.054360,0.30103,1
3649,4584,2013-08-26T17:14:41.654700,0.2556,2
177,647,2011-05-20T23:06:57.041600,0.2139,3
4291,3545,2013-05-19T00:04:04.222560,0.30103,1
2231,135,2012-07-08T14:33:52.683130,0.30103,1
3649,5403,2014-03-10T18:05:24.825570,0.30103,1
4291,3725,2013-11-18T09:55:12.295020,0.30103,1
4344,3649,2013-05-27T23:05:05.365430,0.30103,1
5590,5619,2014-06-08T07:39:03.186390,0.0,10
4291,3714,2013-12-09T09:47:52.937400,0.1091,6
1307,963,2011-07-06T10:13:37.611050,0.30103,1
4291,4274,2013-06-18T23:40:42.276180,0.30103,1
4291,3810,2013-11-18T19:18:12.716380,0.30103,1
4291,4484,2013-06-27T19:10:05.525280,0.30103,1
1207,1226,2011-06-22T19:59:10.417210,0.30103,1
4291,4532,2015-08-18T22:16:15.037790,0.30103,1
1207,786,2011-07-04T11:27:04.114600,0.30103,1
4291,4611,2014-05-02T01:40:00.277030,0.0792,7
2371,2501,2012-08-28T19:23:03.199990,0.30103,1
5921,3714,2015-11-01T17:33:46.290170,0.30103,1
256,206,2011-04-08T17:00:10.687330,0.30103,1
519,60,2011-05-11T10:12:52.439970,0.17609,4
256,3735,2013-03-23T14:56:31.725680,0.30103,1
4291,1396,2014-06-21T15:38:11.026680,0.2139,3
256,523,2012-03-18T14:54:37.338540,0.2556,2
4291,4907,2013-10-13T16:31:26.770070,0.30103,1
4291,2125,2013-07-23T10:20:14.244670,0.2139,3
4291,5076,2013-12-20T18:29:43.128190,100.0,-10
4291,2498,2013-11-11T09:48:07.495550,0.0,10
1198,1262,2011-06-26T19:15:26.402820,0.30103,1
4291,4850,2014-01-01T23:04:40.412360,0.30103,1
3609,5674,2014-07-04T17:40:31.592750,0.30103,1
4291,3020,2013-10-11T15:08:54.500770,0.30103,1
3923,4197,2013-05-25T01:26:25.005800,0.30103,1
4291,3389,2013-09-24T15:05:13.379870,0.30103,1
2176,1244,2012-10-29T14:21:49.513370,0.30103,1
4291,5228,2014-02-11T10:00:29.990480,0.30103,1
2176,1585,2012-06-18T22:57:47.008690,0.30103,1
4291,57,2013-11-05T23:58:41.368140,0.17609,4
2176,2208,2012-06-20T09:40:37.309260,0.30103,1
4291,5921,2015-03-26T12:42:14.882250,0.2556,2
2176,2444,2012-09-10T16:08:11.750930,0.30103,1
4291,905,2016-01-06T22:17:52.547210,0.30103,1
2176,2661,2012-09-24T00:10:15.081750,0.30103,1
1422,280,2011-08-14T15:52:16.681600,0.2556,2
4291,5591,2015-03-02T16:32:52.574780,0.2139,3
3001,2590,2012-11-16T03:06:13.133280,0.30103,1
4291,4434,2013-06-28T21:57:20.888600,0.30103,1
3001,5612,2014-07-25T16:46:03.626750,0.30103,1
4291,5831,2014-12-10T00:53:12.647360,0.30103,1
2063,1629,2012-08-05T18:55:23.422530,0.30103,1
4291,4594,2014-11-29T15:35:14.032800,0.30103,1
2063,1915,2012-05-18T20:03:00.859240,0.2556,2
