out_publicKey,in_publicKey,datetime,norm_trust,trust
2802,2028,2012-10-12T13:28:48.327850,0.2556,2
353,433,2011-05-03T18:56:44.125430,0.30103,1
393,347,2011-05-01T20:26:01.180680,0.30103,1
393,387,2011-05-01T20:08:12.463520,0.2556,2
1802,2762,2013-02-27T20:00:53.935180,0.2556,2
257,265,2011-04-17T02:20:07.753370,0.17609,4
2044,202,2012-06-22T20:15:16.115870,0.30103,1
353,1162,2011-07-31T22:15:34.255190,0.2556,2
1802,1357,2012-03-26T23:36:45.394790,0.30103,1
353,468,2011-08-27T00:18:35.511890,0.30103,1
5555,3427,2014-05-07T15:03:48.791690,0.30103,1
5555,3640,2014-05-01T16:38:01.554780,0.2556,2
1802,3158,2012-12-10T21:57:53.789580,0.30103,1
257,277,2011-05-19T17:23:04.403880,0.1413,5
2341,1317,2012-07-27T15:45:59.856600,0.30103,1
353,1386,2012-01-10T14:08:57.141090,0.2139,3
1802,1714,2012-02-24T02:22:13.597460,0.2556,2
353,57,2013-05-18T23:52:11.249200,0.2556,2
265,1277,2012-12-08T21:39:40.034240,0.30103,1
265,41,2011-04-29T17:36:11.587780,0.30103,1
1802,62,2013-01-27T03:01:01.551480,0.2556,2
257,309,2011-05-04T20:23:33.095380,0.2139,3
149,1267,2011-08-14T13:24:14.872140,0.2556,2
353,1566,2011-12-07T15:48:36.035170,0.17609,4
1802,1964,2012-04-14T14:41:45.070100,0.30103,1
353,937,2012-07-22T23:30:16.404380,0.2556,2
2674,2677,2012-09-25T09:03:29.501880,0.2139,3
2674,2699,2012-09-28T17:07:07.247300,0.2139,3
288,404,2011-05-01T21:16:49.191540,0.30103,1
257,331,2011-05-12T10:23:05.661330,0.1413,5
149,1615,2012-11-28T09:35:16.654460,0.1413,5
353,1994,2012-07-26T18:01:08.998170,0.30103,1
1802,2227,2012-06-24T19:26:31.367070,0.30103,1
312,221,2011-04-23T01:17:47.443930,0.30103,1
3830,4266,2013-05-25T22:12:39.189940,0.30103,1
3830,4363,2013-06-06T15:19:31.246080,0.30103,1
1283,537,2011-06-29T15:34:32.516340,0.30103,1
257,339,2011-05-03T12:23:31.007690,0.17609,4
149,238,2011-04-03T16:39:57.314730,0.30103,1
353,2198,2012-08-11T01:23:52.129990,0.30103,1
1802,2566,2012-09-10T11:28:16.702000,100.0,-10
312,60,2011-04-22T12:13:38.966550,0.2556,2
353,1317,2013-03-14T01:56:01.175750,0.2139,3
353,134,2011-06-16T21:08:07.602840,0.0,10
2585,546,2012-09-13T00:17:38.227970,0.30103,1
257,351,2011-05-11T08:23:06.665270,0.17609,4
149,535,2012-04-28T16:46:05.409460,0.1413,5
353,2494,2012-08-30T23:28:03.704190,0.30103,1
1802,2942,2012-12-10T21:58:47.350250,0.30103,1
2802,2725,2012-10-12T14:27:21.316100,0.30103,1
353,144,2011-04-27T01:48:51.209280,0.30103,1
353,1502,2013-05-27T09:37:02.769310,0.30103,1
2366,1615,2012-07-29T11:17:41.467600,0.30103,1
257,372,2011-05-02T22:23:15.405530,0.1091,6
149,861,2011-09-14T21:20:05.495560,0.2556,2
353,3465,2013-06-06T14:08:50.644060,0.30103,1
1802,3714,2013-03-31T22:56:50.425710,0.30103,1
1802,1366,2012-02-21T18:22:41.087540,0.30103,1
353,1609,2011-11-28T00:47:48.331980,0.30103,1
353,1802,2012-07-05T04:38:42.397600,0.30103,1
285,60,2011-04-30T18:55:45.850620,0.30103,1
257,406,2011-05-14T05:23:28.703720,0.2139,3
2845,2864,2012-10-23T17:07:45.720460,0.30103,1
353,409,2011-05-02T03:01:15.468080,0.30103,1
288,198,2011-05-03T22:50:49.754540,0.30103,1
1802,1810,2012-07-10T19:43:09.885890,0.30103,1
353,2045,2015-04-21T07:11:40.873730,0.2556,2
353,2067,2012-08-02T20:08:25.770890,0.30103,1
4347,4172,2013-05-28T04:12:50.140720,0.30103,1
257,422,2011-05-11T07:23:39.813190,0.1413,5
3084,1953,2012-11-29T15:04:13.373320,0.30103,1
353,4562,2013-07-31T10:44:56.923540,0.30103,1
3800,3006,2013-04-12T00:40:56.362620,0.2556,2
1802,2017,2012-10-27T20:07:32.696600,1.0,-8
353,2303,2013-04-30T18:07:58.164520,0.2556,2
353,2344,2012-08-28T20:47:33.155980,0.17609,4
2044,4795,2013-09-01T05:04:13.185290,0.30103,1
3448,35,2013-02-07T18:51:45.190720,0.30103,1
3722,1201,2014-12-17T10:21:13.853160,0.30103,1
353,535,2011-06-20T02:07:11.392820,0.2556,2
2585,2604,2012-09-15T11:17:07.800250,0.30103,1
1802,2228,2012-06-24T20:15:33.144100,0.30103,1
353,2942,2013-10-01T22:08:51.603610,0.2556,2
353,304,2011-04-28T02:19:42.171950,0.30103,1
149,114,2011-02-19T10:49:42.320690,0.30103,1
4106,4075,2013-04-18T20:19:01.988630,0.30103,1
3722,1396,2014-04-30T15:04:41.019920,0.30103,1
353,905,2013-05-22T05:20:27.856830,0.2556,2
5629,4860,2014-10-30T18:47:02.441790,0.2556,2
1802,2567,2012-09-10T13:02:20.437710,100.0,-10
353,3534,2013-03-08T00:21:12.283950,0.30103,1
353,3578,2013-07-17T15:30:03.138650,0.30103,1
149,1396,2011-08-25T13:01:58.506470,0.2556,2
3202,2642,2012-12-19T16:37:39.054620,0.30103,1
3722,2165,2014-07-23T11:51:02.586520,0.30103,1
737,278,2011-05-29T23:44:53.172330,0.30103,1
1516,1386,2011-10-22T21:57:11.140620,0.30103,1
1802,3029,2013-01-17T19:42:14.818300,0.30103,1
353,4361,2013-05-31T04:19:26.987090,0.30103,1
353,4366,2013-06-04T14:23:49.886350,0.30103,1
149,209,2011-03-20T16:28:05.592380,0.30103,1
251,2067,2012-06-09T19:23:05.255710,0.30103,1
3722,2822,2014-10-08T13:37:43.169600,0.30103,1
312,3653,2013-04-02T15:05:33.902030,0.30103,1
2416,1953,2012-11-27T17:02:11.340940,0.30103,1
1802,3744,2013-03-25T03:08:04.701730,100.0,-10
353,484,2011-08-01T21:57:18.080520,0.30103,1
353,4852,2014-02-07T00:03:33.371790,0.0792,7
149,446,2012-05-20T11:05:25.699740,0.2556,2
3435,35,2013-02-03T11:49:14.286180,0.30103,1
3722,3744,2014-08-11T17:22:07.179760,0.6021,-5
1153,995,2011-06-14T21:11:48.736090,0.30103,1
2044,2317,2012-07-17T20:08:53.509670,0.30103,1
288,202,2011-04-16T19:13:31.557730,0.30103,1
353,579,2011-12-25T23:28:33.135370,0.2556,2
353,594,2011-05-20T23:50:31.486120,100.0,-10
149,80,2011-04-05T11:09:32.146030,0.1413,5
1988,1991,2012-04-21T23:58:52.171090,0.30103,1
3722,4553,2014-05-05T03:22:39.013560,0.3468,-1
1802,1348,2012-03-10T21:55:00.203530,0.30103,1
3800,3629,2013-04-20T22:43:33.593910,0.30103,1
5940,5227,2015-05-03T08:17:18.993480,0.30103,1
1157,537,2011-06-15T05:27:20.374240,0.2556,2
2845,2625,2013-03-29T10:09:24.655800,0.30103,1
393,405,2011-05-06T22:21:53.413390,0.30103,1
3722,5259,2014-08-08T14:25:02.514730,0.30103,1
1802,1677,2012-07-15T15:46:59.180110,0.30103,1
2585,2621,2012-09-18T00:51:04.262120,0.2139,3
312,2688,2013-03-05T17:23:43.186930,100.0,-10
312,3366,2013-03-07T22:14:20.806040,0.30103,1
1202,1216,2011-06-21T16:31:16.455480,0.30103,1
81,107,2011-01-21T09:40:29.449480,0.2556,2
3722,5525,2014-08-18T00:03:46.892960,0.2556,2
1802,1947,2012-06-18T21:24:11.308860,0.30103,1
4128,3512,2013-04-21T08:56:51.746550,0.2556,2
312,62,2011-04-24T06:27:41.023250,0.30103,1
312,64,2011-06-21T15:53:29.742240,0.30103,1
3722,1,2014-05-05T13:17:16.397080,0.2556,2
1768,1615,2012-02-04T05:50:43.111100,0.30103,1
3722,5606,2014-10-07T19:52:02.470000,0.30103,1
1802,2214,2012-08-15T17:11:49.001510,0.30103,1
285,141,2011-04-27T17:37:09.897790,0.30103,1
4225,3926,2013-05-06T23:58:48.608080,0.2556,2
1802,1,2012-03-01T23:57:20.605620,0.30103,1
3722,1363,2014-07-22T17:20:19.830230,0.3979,-2
3830,1,2013-04-14T19:56:12.590470,0.2556,2
3722,5719,2014-08-09T12:11:29.331240,0.3468,-1
1802,2380,2012-08-03T17:25:07.953560,0.30103,1
2416,2681,2012-09-25T13:26:49.027340,0.2139,3
1802,1383,2012-09-24T17:16:12.242200,100.0,-10
1802,1386,2012-03-01T23:57:48.598630,0.2556,2
3722,2,2014-08-15T08:57:56.226150,0.3979,-2
353,1043,2011-06-11T17:09:19.441980,0.30103,1
3722,5847,2014-11-20T22:44:10.931060,0.2556,2
1802,2897,2013-05-07T17:29:17.315080,100.0,-10
2044,2728,2012-10-16T00:15:41.327680,0.2556,2
1802,1832,2013-04-02T22:18:46.463320,0.2139,3
1802,1859,2012-12-20T00:28:16.729400,0.2139,3
3722,2625,2014-05-05T17:14:01.664810,0.2139,3
353,1366,2012-02-13T22:48:43.397900,0.0792,7
5984,13,2015-08-19T03:22:27.491030,0.2556,2
1802,3598,2013-01-14T02:50:50.420700,0.30103,1
1115,1348,2011-08-25T16:38:27.243580,0.30103,1
1802,2028,2012-12-09T17:00:58.024310,0.17609,4
1802,2144,2012-06-21T00:35:20.983900,0.30103,1
3722,3572,2014-10-17T09:56:38.534400,0.30103,1
353,1562,2011-12-08T15:34:24.971640,0.30103,1
475,853,2011-06-09T12:05:36.049400,0.2556,2
288,159,2011-05-15T00:16:07.157530,0.30103,1
149,132,2011-02-17T15:57:07.002160,0.30103,1
1802,2229,2012-06-28T04:28:50.125800,0.30103,1
1802,2271,2012-07-06T18:54:03.510880,0.30103,1
3722,4385,2014-04-13T21:00:23.546880,0.30103,1
353,198,2011-05-05T18:55:08.069840,0.30103,1
176,220,2011-03-27T12:57:44.586240,0.30103,1
3800,2484,2013-04-03T09:36:23.855170,0.0,10
149,173,2011-02-28T01:33:13.433900,0.30103,1
1802,2569,2012-09-10T13:03:29.278060,100.0,-10
1802,2573,2012-09-10T13:03:02.574610,100.0,-10
3722,4921,2014-06-30T14:56:14.656900,0.2556,2
353,215,2011-06-12T19:45:12.199900,0.2556,2
923,1162,2011-07-20T22:52:54.519560,0.30103,1
2585,2601,2012-09-15T09:36:38.867870,0.2139,3
149,35,2012-11-28T09:29:31.731640,0.17609,4
1802,304,2012-08-13T22:11:34.271920,0.2556,2
1802,3113,2013-03-21T23:10:27.825330,0.30103,1
3722,5506,2014-05-04T23:04:26.312970,0.30103,1
353,2400,2012-08-08T00:17:25.523790,0.30103,1
923,402,2011-06-07T18:30:02.159470,0.30103,1
5629,3640,2014-10-30T15:44:00.885610,0.2556,2
149,62,2011-03-23T03:13:25.054850,0.30103,1
1802,3887,2013-04-08T01:39:11.743740,0.2556,2
1802,4198,2013-05-07T12:37:58.447040,0.30103,1
3722,5578,2014-10-08T18:47:53.432450,0.17609,4
353,325,2011-05-04T17:29:49.269460,0.30103,1
923,908,2011-06-08T22:44:46.533590,0.1413,5
4538,3578,2013-07-16T17:28:35.301350,0.2556,2
1306,1236,2011-07-05T21:22:55.502620,0.30103,1
288,215,2011-05-01T21:30:48.140690,0.30103,1
288,307,2011-04-28T19:25:13.235240,0.30103,1
3722,5677,2014-11-23T20:20:05.471960,0.2139,3
353,386,2011-05-01T02:40:12.882990,0.30103,1
923,977,2011-06-08T06:17:14.758060,0.30103,1
2416,1437,2012-08-20T22:34:45.637480,0.17609,4
2539,2540,2012-09-06T09:15:59.817470,0.30103,1
3800,3724,2013-04-05T01:31:38.827890,0.30103,1
3800,3735,2013-04-01T18:37:27.941880,0.30103,1
3722,5840,2014-11-11T06:40:19.803510,0.2556,2
353,4554,2013-07-31T10:10:00.227760,0.30103,1
1482,1840,2012-03-16T00:35:26.638730,0.30103,1
2044,2125,2012-09-19T00:56:17.122400,0.1413,5
2098,1810,2013-03-12T12:40:07.372980,0.2556,2
2585,2622,2012-09-18T01:01:50.476650,0.0248,9
2585,2623,2012-09-18T01:02:02.846870,0.0512,8
3722,988,2014-10-06T12:44:03.094090,0.30103,1
353,493,2011-06-27T03:21:00.463010,0.30103,1
5269,5278,2014-01-10T12:33:47.294490,0.30103,1
2341,2173,2012-09-23T10:45:51.343410,0.30103,1
3722,1334,2014-12-09T07:29:51.482920,0.3468,-1
4128,3935,2013-04-21T08:51:40.060790,0.2556,2
4128,4122,2013-04-21T08:57:17.272060,0.2556,2
475,755,2011-06-08T12:08:41.162950,0.2556,2
353,729,2011-08-06T23:46:49.746460,0.30103,1
4828,5079,2014-03-19T01:27:59.203670,0.2556,2
149,129,2011-02-27T03:30:55.872740,0.30103,1
3722,1670,2014-04-17T12:47:51.656490,0.2556,2
285,198,2011-05-05T10:13:54.676860,0.30103,1
285,360,2011-04-28T14:18:21.326500,0.2139,3
176,202,2011-03-28T15:11:37.000760,0.30103,1
1808,1744,2012-02-19T16:35:56.381150,0.30103,1
5963,2045,2015-06-07T12:46:33.677570,0.0,10
149,167,2012-04-28T16:35:28.165030,0.1413,5
3722,2388,2014-08-14T15:44:22.542290,0.2556,2
1535,1396,2011-10-27T17:03:21.539800,0.30103,1
1535,905,2011-10-27T16:48:51.153500,0.30103,1
923,1100,2011-06-21T20:36:49.929440,0.2139,3
312,3451,2013-03-07T12:49:06.060960,0.30103,1
1675,1566,2011-12-28T18:34:41.044390,0.30103,1
149,25,2011-04-14T10:30:27.330700,0.0,10
3722,3040,2014-07-20T20:50:39.283670,0.4559,-3
2044,4197,2013-08-26T18:04:13.527610,0.30103,1
2044,4291,2013-09-13T23:07:58.133170,0.30103,1
923,353,2011-06-07T22:52:31.081720,0.30103,1
4614,4197,2013-07-26T10:24:29.841390,0.30103,1
923,875,2011-06-16T01:20:03.160850,0.30103,1
1802,1267,2012-07-17T12:56:52.900270,0.30103,1
1675,1810,2012-12-05T00:38:24.627920,0.0,10
149,592,2011-09-14T21:20:08.748500,0.2556,2
3722,3893,2014-07-24T22:15:37.119610,0.30103,1
1115,270,2011-07-13T16:53:48.677370,0.2556,2
149,104,2011-03-22T22:47:38.623750,0.30103,1
923,953,2011-06-08T06:39:43.905280,0.30103,1
1802,1585,2012-02-18T20:26:54.085300,0.30103,1
1675,2028,2012-10-05T18:07:36.782070,0.2556,2
4057,3598,2013-04-14T19:10:55.809030,0.30103,1
3722,4719,2014-12-07T08:22:47.079520,0.30103,1
149,1363,2012-06-11T15:29:29.897570,0.30103,1
149,1386,2012-04-28T16:31:15.537630,0.17609,4
1482,1396,2012-04-28T18:27:44.528520,0.30103,1
1802,1890,2013-01-25T17:30:11.554480,0.4559,-3
1675,2266,2012-08-08T15:45:22.580920,0.30103,1
2845,96,2012-10-23T09:39:39.457560,0.2556,2
3722,5450,2014-05-15T20:43:19.263460,0.30103,1
149,179,2011-03-21T21:11:01.617230,0.3468,-1
149,2,2011-02-21T22:47:29.839650,0.30103,1
5269,2730,2014-03-03T11:40:35.960320,0.30103,1
1802,2195,2012-06-18T15:14:44.980080,0.30103,1
1675,2625,2013-03-06T11:22:49.714270,0.30103,1
3084,2647,2012-12-23T11:15:45.384530,0.0248,9
3722,5559,2015-01-12T16:33:38.061570,0.30103,1
149,39,2011-03-25T07:41:15.067460,0.17609,4
149,4,2012-04-28T16:32:43.161820,0.0792,7
4828,4635,2013-09-03T15:46:22.693060,0.1091,6
1802,2291,2012-12-13T08:22:19.151620,0.2139,3
1675,3656,2013-03-30T19:05:05.053000,0.30103,1
3722,1316,2014-08-15T11:00:39.439420,0.30103,1
3722,5645,2014-06-23T16:29:30.609990,0.2556,2
149,64,2011-05-02T17:10:16.555690,0.2556,2
149,78,2011-08-17T15:54:43.147890,0.30103,1
2756,2635,2012-10-05T18:34:43.854110,0.30103,1
1802,2822,2012-10-26T16:45:01.976150,0.30103,1
2801,2388,2012-10-12T00:33:15.415450,0.30103,1
3722,1512,2014-04-27T21:30:26.707300,0.30103,1
3722,5757,2014-08-27T13:00:49.686480,0.30103,1
888,418,2011-06-05T03:37:43.625010,0.30103,1
2845,25,2012-11-08T17:39:57.502410,0.3468,-1
1675,1482,2012-04-28T15:45:02.709910,0.30103,1
1802,3374,2013-03-24T00:30:35.121030,0.30103,1
5075,4753,2013-11-26T12:24:21.887610,0.30103,1
3722,2194,2014-08-17T10:48:58.653270,0.3979,-2
3722,5883,2015-01-11T16:19:16.720440,0.30103,1
855,687,2011-06-03T23:31:46.244010,0.30103,1
1202,1162,2011-06-20T17:53:49.797120,0.30103,1
1675,1754,2012-02-01T05:37:37.826570,0.30103,1
1802,905,2012-07-05T04:24:49.708660,0.30103,1
324,1,2011-04-28T19:48:10.732880,0.30103,1
3722,2835,2014-04-30T15:28:29.697620,0.3468,-1
475,466,2011-06-01T07:28:18.788970,0.2139,3
2098,2306,2012-07-15T17:35:27.215720,0.30103,1
2098,304,2012-07-05T20:14:35.530270,0.2556,2
1675,1981,2012-11-30T10:25:45.609240,0.2556,2
288,64,2011-05-10T00:41:10.610980,0.30103,1
229,60,2011-04-20T18:35:35.306310,0.2556,2
3722,3864,2014-08-18T00:01:19.910640,0.30103,1
4879,2942,2013-09-26T17:08:48.619610,0.2139,3
3722,135,2014-12-16T10:24:42.812950,0.3979,-2
3722,1352,2014-05-04T23:18:23.558200,0.1413,5
923,882,2011-06-30T02:39:53.427530,0.2556,2
3199,3201,2012-12-19T16:36:00.286250,0.30103,1
3852,1953,2013-04-04T18:44:38.791180,0.30103,1
3897,3000,2013-11-04T19:30:11.078680,0.30103,1
3897,4731,2013-08-12T18:27:36.299710,0.30103,1
3161,4379,2013-06-05T19:14:33.010510,0.30103,1
4378,2167,2013-06-05T07:28:58.998870,0.30103,1
1482,1675,2012-04-28T15:46:35.216890,0.30103,1
283,396,2011-05-16T13:10:54.514050,0.30103,1
847,853,2011-06-03T22:23:14.772980,0.30103,1
3897,3735,2013-04-07T23:12:59.484750,0.30103,1
3897,5449,2014-03-04T14:35:10.110880,0.30103,1
2117,905,2012-05-29T02:46:07.002390,0.2556,2
408,454,2011-05-07T20:27:26.064480,0.2556,2
4828,4693,2014-05-20T12:07:35.667560,100.0,-10
4274,3916,2013-05-15T15:58:45.855530,0.30103,1
4032,3598,2013-04-17T21:53:02.608620,0.30103,1
3897,4281,2013-09-25T16:30:04.489100,0.2139,3
262,530,2011-05-14T20:59:19.323410,0.2556,2
1699,35,2012-01-11T01:35:20.809270,0.30103,1
283,171,2011-06-04T12:16:40.475260,0.2556,2
1675,1499,2012-02-22T12:57:54.206920,0.30103,1
4668,4707,2013-08-11T06:15:34.692490,0.0,10
283,479,2011-06-04T12:27:26.729910,0.2556,2
3897,4518,2015-01-11T23:10:24.390640,0.1413,5
4253,2777,2013-11-04T18:55:48.942330,0.30103,1
4114,4115,2013-04-20T00:46:38.801260,0.2139,3
2669,2670,2012-09-25T07:47:26.434570,0.1091,6
1675,1997,2012-04-25T13:28:18.875610,0.30103,1
3161,3366,2013-02-13T23:03:41.226460,0.2556,2
4668,1810,2013-08-11T13:41:41.593800,100.0,-10
3897,4884,2013-10-14T14:12:04.856870,0.30103,1
5714,5612,2014-08-05T18:15:24.877770,0.30103,1
3489,900,2013-03-01T16:02:23.546740,0.30103,1
4668,4676,2013-08-05T20:08:38.435950,0.30103,1
1675,2590,2012-10-22T12:31:06.799390,0.30103,1
1030,35,2011-06-12T06:22:40.338630,0.2556,2
4668,905,2013-08-13T04:22:22.532160,100.0,-10
3897,905,2014-02-19T10:02:43.816850,0.0,10
3408,4163,2013-04-28T03:56:17.909520,0.30103,1
3897,1555,2013-09-03T14:21:00.332870,0.2556,2
3161,2725,2013-02-15T23:18:47.395940,0.2556,2
2801,2296,2013-02-27T22:11:36.641460,0.30103,1
902,742,2011-06-05T12:38:24.089860,0.30103,1
3161,3396,2013-04-02T23:14:57.588410,0.30103,1
5881,4499,2015-01-16T03:48:09.323250,0.30103,1
769,832,2011-06-03T18:38:40.592980,0.2139,3
3897,2625,2014-07-15T09:53:04.541430,0.2139,3
3161,7,2012-12-11T22:51:40.931700,0.30103,1
1197,1196,2011-06-20T08:36:01.563470,0.30103,1
4114,1316,2013-04-25T00:46:33.656840,0.17609,4
1605,1555,2011-11-25T06:26:16.399990,0.30103,1
2235,1383,2012-09-17T13:36:54.349140,0.3468,-1
760,1020,2011-06-11T01:51:06.368540,0.1413,5
3897,3630,2014-05-01T12:34:31.762610,0.0248,9
4717,1731,2014-02-05T18:10:09.488260,0.30103,1
408,1555,2013-06-16T16:11:54.913120,0.30103,1
4114,5087,2013-11-28T18:30:07.333700,0.30103,1
975,1092,2011-06-12T04:32:30.066260,0.30103,1
1803,2030,2012-06-06T14:01:14.611120,0.2139,3
4382,3828,2014-03-31T23:31:24.863200,0.30103,1
2301,304,2012-07-14T11:21:19.767630,0.30103,1
3489,2838,2013-02-14T22:43:19.762020,0.0,10
3897,4197,2013-10-10T16:25:00.250290,0.30103,1
453,454,2011-05-05T13:51:47.327690,0.30103,1
283,284,2011-04-16T08:57:39.963690,0.0,10
474,462,2011-05-15T19:56:23.542260,0.2556,2
3897,4360,2013-08-09T11:31:44.988130,0.2556,2
4114,2303,2013-04-21T05:25:24.784280,0.2139,3
283,606,2011-06-04T15:04:16.618680,0.2556,2
3897,1334,2013-09-26T18:13:37.153380,0.2556,2
3897,4452,2013-10-28T17:32:22.017310,0.30103,1
4114,4291,2013-11-18T21:37:42.405420,0.2556,2
2282,2309,2012-07-16T14:05:36.682840,0.30103,1
3897,202,2013-06-15T02:59:37.618630,0.30103,1
3897,4635,2014-01-19T16:19:19.781360,0.2139,3
939,908,2011-06-06T19:21:21.584160,0.30103,1
4668,4427,2013-08-12T12:55:12.690700,100.0,-10
3897,2472,2013-10-14T15:11:17.714460,0.30103,1
3897,4870,2013-09-20T19:10:47.548210,100.0,-10
3987,3598,2013-04-10T08:21:25.624690,0.0,10
4668,4683,2013-08-05T23:01:58.899530,0.30103,1
3897,3229,2014-01-09T18:26:21.264600,0.30103,1
3897,5255,2014-02-18T10:20:02.390610,0.30103,1
3361,3341,2013-01-20T22:05:39.808710,0.30103,1
3161,2028,2012-12-22T14:36:50.331500,0.2139,3
3897,3598,2014-04-19T21:58:25.444390,0.2556,2
3897,5560,2014-05-03T22:15:14.709080,0.2556,2
3897,1612,2013-07-12T21:40:40.143450,0.30103,1
3161,2942,2013-01-04T22:41:59.258370,0.2139,3
3897,3837,2013-07-23T11:24:15.232180,0.0792,7
5249,5316,2014-02-02T11:08:46.136270,0.30103,1
3897,2318,2013-11-24T22:02:01.359590,0.2556,2
3161,3715,2013-03-21T17:01:22.816720,0.2556,2
3897,4131,2014-04-15T10:39:52.061610,0.2139,3
3092,2896,2012-12-01T16:08:06.922810,0.0,10
3897,2942,2014-11-27T00:03:38.239290,0.2556,2
2715,35,2012-09-30T13:38:40.675430,0.30103,1
3897,4328,2013-06-25T10:21:36.547770,0.30103,1
467,463,2011-05-06T01:16:00.424230,0.30103,1
3897,3389,2013-09-09T17:49:24.031320,0.30103,1
1605,353,2011-11-24T19:32:10.226210,0.30103,1
3897,4423,2013-06-15T02:24:19.279180,0.30103,1
4253,3926,2013-11-15T18:31:30.567040,0.2139,3
3897,3714,2014-04-03T23:43:32.150940,0.30103,1
4896,4897,2013-10-05T10:55:17.864850,0.2556,2
3897,4606,2013-09-04T21:25:35.360480,0.30103,1
3391,202,2013-01-27T18:01:25.420670,0.30103,1
3897,4000,2013-04-10T23:18:26.878710,0.30103,1
975,953,2011-06-12T12:38:10.551610,0.30103,1
3897,4762,2014-04-06T13:36:11.604260,0.2556,2
1803,1714,2012-02-20T12:26:28.238080,0.30103,1
3897,4251,2014-01-18T17:04:55.037150,0.30103,1
3670,2296,2013-03-15T06:37:22.608220,0.2556,2
3897,5103,2014-01-17T20:41:05.303470,0.2556,2
3408,3423,2013-02-01T02:44:17.748940,0.30103,1
3897,4382,2014-12-29T12:24:43.854910,0.2139,3
4114,3735,2013-04-20T11:50:51.417160,0.2556,2
3897,546,2013-09-22T22:48:42.651390,0.30103,1
5520,1352,2014-08-15T16:28:26.914570,0.2139,3
3897,4515,2013-08-02T19:04:21.861690,0.30103,1
4114,4649,2014-11-13T13:13:30.961240,0.30103,1
5249,5028,2013-12-26T20:57:53.125810,0.30103,1
4731,3451,2013-08-12T15:59:58.411710,0.30103,1
3897,4693,2013-09-14T13:07:25.338680,0.2556,2
3489,1396,2013-03-01T18:34:06.135190,0.30103,1
262,547,2011-05-14T21:09:31.845180,0.2556,2
385,372,2011-05-01T00:27:43.502180,0.30103,1
3897,4879,2013-10-04T00:17:25.223390,0.30103,1
5971,5691,2015-07-23T23:25:54.186610,0.30103,1
94,64,2011-01-09T13:52:18.540060,0.30103,1
873,832,2011-06-04T13:32:43.180350,0.2139,3
3897,5280,2014-01-18T13:48:37.565570,0.30103,1
3361,3372,2013-01-21T20:15:27.159060,100.0,-10
4253,3545,2013-05-09T22:48:30.571040,0.30103,1
760,1084,2011-06-11T03:51:47.404330,0.1413,5
3897,5612,2014-07-09T22:00:31.169010,0.30103,1
3897,1731,2013-09-25T14:35:33.217620,0.2139,3
2235,4525,2013-07-06T17:48:17.382840,0.30103,1
356,370,2011-04-29T11:07:44.582430,0.30103,1
262,198,2011-05-14T22:15:26.720270,0.30103,1
3897,2397,2014-05-09T01:02:16.970370,0.30103,1
1803,1281,2012-05-12T20:39:24.718090,0.2139,3
4382,3916,2013-06-07T00:03:03.873160,0.30103,1
5881,35,2015-01-04T03:07:03.187020,0.30103,1
3897,3013,2014-04-07T23:04:34.920410,0.2556,2
3408,2693,2013-04-03T04:35:52.904970,0.30103,1
4024,3161,2013-04-12T15:09:02.468220,0.30103,1
4253,1018,2013-11-13T23:35:09.193090,0.2556,2
3897,3429,2014-04-29T20:36:55.841660,0.1413,5
188,2642,2012-12-01T18:40:40.703550,0.30103,1
3270,2419,2013-01-02T17:43:01.832990,0.30103,1
4253,4985,2013-11-05T14:40:13.776560,0.30103,1
3897,3820,2013-12-03T21:28:47.459300,0.30103,1
4586,4554,2013-07-20T17:26:27.469870,0.30103,1
846,687,2011-06-03T18:59:09.984290,0.30103,1
3391,2397,2013-01-29T14:48:10.532850,0.30103,1
3897,4119,2014-01-10T08:33:15.897600,0.30103,1
769,847,2011-06-03T20:24:33.915920,0.0,10
3547,3735,2013-04-08T23:42:08.471820,0.2556,2
1803,2028,2012-06-05T17:51:07.242650,0.2139,3
3897,4291,2014-03-16T13:05:58.213420,0.0,10
2375,2018,2012-07-31T13:55:32.570960,0.30103,1
2778,2793,2012-10-10T19:12:16.734510,0.2556,2
3408,3744,2013-04-03T04:39:31.222480,0.30103,1
3897,4417,2013-06-14T13:03:10.061790,0.30103,1
760,1075,2011-06-10T23:39:37.086130,0.1413,5
3367,1363,2013-01-28T17:34:39.817630,0.3979,-2
4025,2642,2013-04-12T15:29:43.836920,0.30103,1
3897,4553,2013-10-03T23:36:48.153820,0.30103,1
356,104,2011-05-02T18:59:12.675120,0.2556,2
1555,1352,2012-03-02T17:39:20.700090,0.2139,3
4731,4331,2013-08-12T14:29:22.631370,0.30103,1
3897,4699,2013-08-11T15:49:39.206900,0.2556,2
4382,3892,2013-06-28T18:07:22.189360,0.30103,1
1555,1575,2011-11-14T08:24:33.563150,0.30103,1
3909,2897,2013-04-15T23:43:40.739660,0.2556,2
3897,4943,2014-01-02T00:23:46.200720,0.2556,2
686,650,2011-05-23T23:44:51.299900,0.30103,1
1555,1606,2011-11-24T12:57:51.382630,0.30103,1
2256,1620,2012-07-02T23:53:53.816260,0.30103,1
3897,5403,2014-03-19T16:23:16.559850,0.2139,3
4407,3445,2013-06-27T21:51:25.050860,0.1413,5
1555,1964,2012-04-24T09:56:09.998520,0.30103,1
760,834,2011-06-03T09:56:01.431250,0.1413,5
